study,questionnaire,answer_list,value,label_de,label
soep-core,soep-core-2012-pe,pwohn3,3,Seltener,Less often
soep-core,soep-core-2012-pe,pwohn5,1,"Nicht zu sagen, da wechselnder Arbeitsort","Difficult to say, location of workplace varies"
soep-core,soep-core-2012-pe,pwohn5,2,Arbeitsplatz und Wohnung sind im gleichen Haus bzw. auf dem gleichen Grundstück,Workplace and home are in the same building / same property
soep-core,soep-core-2012-pe,pwort,1,Ich selbst,Me
soep-core,soep-core-2012-pe,pwort,2,Partner/in,My partner
soep-core,soep-core-2012-pe,pwort,3,Beide in gleichem Maße,Both of us equally
soep-core,soep-core-2012-pe,pzaf,1,Ja,Yes
soep-core,soep-core-2012-pe,pzaf,2,Nein,No
soep-core,soep-core-2012-pe,pzahl,1,Erhöht,Increased
soep-core,soep-core-2012-pe,pzahl,2,Verringert,Decreased
soep-core,soep-core-2012-pe,pzahl,3,Gleichgeblieben,No change
soep-core,soep-core-2012-pe,pzahl,4,Weiß nicht,Don't know
soep-core,soep-core-2012-pe,pzuf xx,0,ganz und gar unzufrieden 0,completely dissatisfied 0
soep-core,soep-core-2012-pe,pzuf xx,1,1,1
soep-core,soep-core-2012-pe,pzuf xx,2,2,2
soep-core,soep-core-2012-pe,pzuf xx,3,3,3
soep-core,soep-core-2012-pe,pzuf xx,4,4,4
soep-core,soep-core-2012-pe,pzuf xx,5,5,5
soep-core,soep-core-2012-pe,pzuf xx,6,6,6
soep-core,soep-core-2012-pe,pzuf xx,7,7,7
soep-core,soep-core-2012-pe,pzuf xx,8,8,8
soep-core,soep-core-2012-pe,pzuf xx,9,9,9
soep-core,soep-core-2012-pe,pzuf xx,10,ganz und gar zufrieden 10,completely satisfied 10
soep-core,soep-core-2012-pe,pzule1,0,ganz und gar unzufrieden 0,completely dissatisfied 0
soep-core,soep-core-2012-pe,pzule1,1,1,1
soep-core,soep-core-2012-pe,pzule1,2,2,2
soep-core,soep-core-2012-pe,pzule1,3,3,3
soep-core,soep-core-2012-pe,pzule1,4,4,4
soep-core,soep-core-2012-pe,pzule1,5,5,5
soep-core,soep-core-2012-pe,pzule1,6,6,6
soep-core,soep-core-2012-pe,pzule1,7,7,7
soep-core,soep-core-2012-pe,pzule1,8,8,8
soep-core,soep-core-2012-pe,pzule1,9,9,9
soep-core,soep-core-2012-pe,pzule1,10,ganz und gar zufrieden 10,completely satisfied 10
soep-core,soep-core-2012-pe,pzus11,1,Ja,Yes
soep-core,soep-core-2012-pe,pzus11,2,Nein,No
soep-core,soep-core-2012-vp,vsex,1,männlich,Male
soep-core,soep-core-2012-vp,vsex,2,weiblich,Female
soep-core,soep-core-2012-vp,vfam,1,meine Mutter / mein Vater,my mother / my father
soep-core,soep-core-2012-vp,vfam,2,mein Ehepartner / Lebenspartner,my spouse / life partner
soep-core,soep-core-2012-vp,vfam,3,meine Tochter / mein Sohn,my daughter / my son
soep-core,soep-core-2012-vp,vfam,4,andere Person,other person
soep-core,soep-core-2012-vp,vinhh,2,Nein,No
soep-core,soep-core-2012-vp,vinhh,1,Ja,Yes
soep-core,soep-core-2012-vp,vlid,1,"Ja, hat teilgenommen","Yes, participated"
soep-core,soep-core-2012-vp,vlid,2,"Nein, hat nicht teilgenommen","No, did not participate"
soep-core,soep-core-2012-vp,vlid,3,Weiß nicht,Do not know
soep-core,soep-core-2012-vp,vleb01,1,Allein im eigenen Haushalt,Allone in own household
soep-core,soep-core-2012-vp,vleb01,2,Zusammen mit Ehe- / Lebenspartner im eigenen Haushalt,Together with spouse / partner in private household
soep-core,soep-core-2012-vp,vleb01,3,Zusammen mit sonstigen Familienangehörigen in Privathaushalt,Together with other family members in private househohld
soep-core,soep-core-2012-vp,vleb01,4,"In einer seniorengerechten Wohnanlage (z.B. „betreutes Wohnen"")",Accommodation geared to the needs of senior citizens (e.g. assisted living)
soep-core,soep-core-2012-vp,vleb01,5,In einem Alten- / Pflegeheim,Retirement home / Nursing home
soep-core,soep-core-2012-vp,vleb01,6,"In einer Klinik, in einem Krankenhaus","Clinic, hospital"
soep-core,soep-core-2012-vp,vleb01,7,Sonstiges Umfeld,Other environment
soep-core,soep-core-2012-vp,vleb03,1,Hier im Haus,Here in house
soep-core,soep-core-2012-vp,vleb03,2,In der Nachbarschaft,In the neighborhood
soep-core,soep-core-2012-vp,vleb03,3,"In näherer Entfernung, das heißt, innerhalb von einer Stunde zu Fuß erreichbar",In a close distance (to reach on food within 1 hour) 
soep-core,soep-core-2012-vp,vleb03,4,Weiter entfernt in Deutschland,In a further distance in Germany
soep-core,soep-core-2012-vp,vleb03,5,Im Ausland,In a foreign country
soep-core,soep-core-2012-vp,vkont,1,Täglich oder fast täglich,Every day
soep-core,soep-core-2012-vp,vkont,2,Mindestens einmal in der Woche,At least once a week
soep-core,soep-core-2012-vp,vkont,3,Mindestens einmal im Monat,At least once a month
soep-core,soep-core-2012-vp,vkont,4,Seltener,Rarer
soep-core,soep-core-2012-vp,vkont,5,Gar nicht,Never
soep-core,soep-core-2012-vp,vwo,1,Zu Hause,At home
soep-core,soep-core-2012-vp,vwo,2,In einem anderen privaten Haushalt als dem eigenen,In another private household
soep-core,soep-core-2012-vp,vwo,3,In einem Krankenhaus,In a hospital
soep-core,soep-core-2012-vp,vwo,4,In einem Alten- / Pflegeheim,In a retirement home / nursing home
soep-core,soep-core-2012-vp,vwo,5,In einem Hospiz,In a hospice
soep-core,soep-core-2012-vp,vwo,6,An einem anderen Ort,Another place
soep-core,soep-core-2012-vp,vwo,7,Weiß nicht,Do not now
soep-core,soep-core-2012-vp,vdok xx,1,Ja,Yes
soep-core,soep-core-2012-vp,vdok xx,2,Nein,no
soep-core,soep-core-2012-vp,vdok xx,3,Weiß nicht,do not know
soep-core,soep-core-2012-vp,vleist,1,Ja,Yes
soep-core,soep-core-2012-vp,vleist,2,Nein,no
soep-core,soep-core-2012-vp,vleist,3,Weiß nicht,do not know
soep-core,soep-core-2012-vp,vges01,1,Sehr gut,Very good
soep-core,soep-core-2012-vp,vges01,2,Gut,Good
soep-core,soep-core-2012-vp,vges01,3,Zufriedenstellend,Satisfactory
soep-core,soep-core-2012-vp,vges01,4,Weniger gut,Poor
soep-core,soep-core-2012-vp,vges01,5,Schlecht,Bad
soep-core,soep-core-2012-vp,vpfleg,1,Ja,Yes
soep-core,soep-core-2012-vp,vpfleg,2,Nein,no
soep-core,soep-core-2012-vp,vzul x,0,0  ganz und gar unzufrieden,Completely dissatisfied 0
soep-core,soep-core-2012-vp,vzul x,1,1,1
soep-core,soep-core-2012-vp,vzul x,2,2,2
soep-core,soep-core-2012-vp,vzul x,3,3,3
soep-core,soep-core-2012-vp,vzul x,4,4,4
soep-core,soep-core-2012-vp,vzul x,5,5,5
soep-core,soep-core-2012-vp,vzul x,6,6,6
soep-core,soep-core-2012-vp,vzul x,7,7,7
soep-core,soep-core-2012-vp,vzul x,8,8,8
soep-core,soep-core-2012-vp,vzul x,9,9,9
soep-core,soep-core-2012-vp,vzul x,10,10 ganz und gar zufrieden,Completely satisfied 10
soep-core,soep-core-2012-vp,vver,1,Ich muss mein Leben ganz neu ordnen,I have to restructure my life completely
soep-core,soep-core-2012-vp,vver,2,Einige Dinge ändern sich nun in meinem Leben,Some things will change
soep-core,soep-core-2012-vp,vver,3,In meinem Leben ändert sich dadurch eher nichts,My life does not change
